date,Spot_Price_SPEL,Future_M1_Price,Future_M1_OpenInterest,Future_M2_Price,Future_M2_OpenInterest,Future_M3_Price,Future_M3_OpenInterest,Future_M4_Price,Future_M4_OpenInterest,Future_M5_Price,Future_M5_OpenInterest,Future_M6_Price,Future_M6_OpenInterest
2022-07-16,136.83,150.0,636.0,151.5,630.0,150.64,1.0,150.66,3.0,154.66,3.0,180.0,0.0
2022-07-17,102.45,150.0,636.0,151.5,630.0,150.64,1.0,150.66,3.0,154.66,3.0,180.0,0.0
2022-07-18,115.77,148.33,639.0,149.08,635.0,152.64,1.0,152.66,3.0,156.66,3.0,179.17,0.0
2022-07-19,142.35,146.94,642.0,148.5,643.0,150.4,1.0,150.78,3.0,154.78,3.0,179.0,0.0
2022-07-20,147.54,145.0,644.0,149.0,645.0,150.3,1.0,152.33,3.0,156.35,3.0,179.0,0.0
2022-07-21,138.84,143.0,644.0,149.0,645.0,151.3,1.0,153.33,3.0,157.35,3.0,178.0,0.0
2022-07-22,133.45,144.0,644.0,148.5,646.0,153.8,1.0,155.83,3.0,159.85,3.0,177.78,0.0
2022-07-23,155.99,144.0,644.0,148.5,646.0,153.8,1.0,155.83,3.0,159.85,3.0,177.78,0.0
2022-07-24,136.99,144.0,644.0,148.5,646.0,153.8,1.0,155.83,3.0,159.85,3.0,177.78,0.0
2022-07-25,158.02,145.0,644.0,149.02,647.0,152.5,1.0,154.98,3.0,159.01,3.0,180.0,0.0
2022-07-26,145.65,146.0,644.0,149.5,647.0,156.0,1.0,155.47,3.0,159.48,3.0,182.0,0.0
2022-07-27,148.25,145.25,644.0,148.75,647.0,153.0,1.0,155.47,3.0,156.55,3.0,176.15,0.0
2022-07-28,169.86,146.06,644.0,149.26,649.0,153.5,1.0,155.97,3.0,157.05,3.0,176.25,0.0
2022-07-29,141.51,146.0,644.0,149.25,649.0,152.5,1.0,154.52,3.0,155.0,5.0,175.0,0.0
2022-07-30,129.98,146.0,644.0,149.25,649.0,152.5,1.0,154.52,3.0,155.0,5.0,175.0,0.0
2022-07-31,113.09,146.0,644.0,149.25,649.0,152.5,1.0,154.52,3.0,155.0,5.0,175.0,0.0
2022-08-01,147.43,150.0,649.0,155.0,1.0,156.75,3.0,159.24,5.0,177.0,0.0,177.0,0.0
2022-08-02,151.29,148.25,649.0,153.82,1.0,155.57,3.0,156.38,7.0,176.34,0.0,176.34,0.0
2022-08-03,147.85,149.0,649.0,153.5,1.0,156.79,3.0,156.25,7.0,176.06,0.0,176.06,0.0
2022-08-04,147.23,148.5,649.0,153.25,2.0,156.79,3.0,156.5,9.0,176.25,0.0,176.25,0.0
2022-08-05,135.24,148.5,649.0,153.75,2.0,156.64,3.0,157.64,9.0,177.0,0.0,177.0,0.0
2022-08-06,135.53,148.5,649.0,153.75,2.0,156.64,3.0,157.64,9.0,177.0,0.0,177.0,0.0
2022-08-07,123.98,148.5,649.0,153.75,2.0,156.64,3.0,157.64,9.0,177.0,0.0,177.0,0.0
2022-08-08,146.31,147.0,649.0,153.6,2.0,156.34,3.0,157.34,9.0,177.5,0.0,177.5,0.0
2022-08-09,143.99,146.88,649.0,153.75,2.0,157.39,3.0,158.39,9.0,178.0,0.0,178.0,0.0
2022-08-10,144.78,148.25,649.0,155.22,2.0,159.54,3.0,160.04,9.0,180.0,0.0,180.0,0.0
2022-08-11,150.13,149.25,649.0,156.26,2.0,160.0,3.0,160.03,14.0,180.0,0.0,180.0,0.0
2022-08-12,158.25,148.75,649.0,155.9,2.0,161.44,3.0,159.0,14.0,180.0,0.0,180.0,0.0
2022-08-13,152.32,148.75,649.0,155.9,2.0,161.44,3.0,159.0,14.0,180.0,0.0,180.0,0.0
2022-08-14,149.18,148.75,649.0,155.9,2.0,161.44,3.0,159.0,14.0,180.0,0.0,180.0,0.0
2022-08-15,145.35,149.5,649.0,155.4,2.0,160.75,3.0,159.13,14.0,181.72,0.0,181.72,0.0
2022-08-16,143.2,150.4,649.0,165.8,11.0,172.14,5.0,172.14,15.0,188.5,0.0,188.5,0.0
2022-08-17,139.3,158.5,649.0,174.8,11.0,181.14,6.0,181.14,17.0,188.39,0.0,188.39,0.0
2022-08-18,134.67,160.0,649.0,189.9,11.0,193.07,6.0,193.07,17.0,195.0,0.0,195.0,0.0
2022-08-19,135.35,194.0,653.0,198.0,11.0,199.51,6.0,199.51,17.0,199.5,0.0,199.5,0.0
2022-08-20,169.11,194.0,653.0,198.0,11.0,199.51,6.0,199.51,17.0,199.5,0.0,199.5,0.0
2022-08-21,141.1,194.0,653.0,198.0,11.0,199.51,6.0,199.51,17.0,199.5,0.0,199.5,0.0
2022-08-22,176.58,211.0,653.0,226.0,11.0,222.23,6.0,222.23,17.0,221.5,0.0,221.5,0.0
2022-08-23,182.93,245.0,653.0,250.0,11.0,230.38,6.0,230.38,17.0,240.0,0.0,240.0,0.0
2022-08-24,186.95,215.0,653.0,250.0,11.0,242.46,6.0,242.46,17.0,255.0,0.0,255.0,0.0
2022-08-25,161.88,223.0,653.0,255.0,11.0,247.46,6.0,247.46,17.0,273.0,0.0,273.0,0.0
2022-08-26,175.33,225.0,653.0,265.0,11.0,265.0,6.0,265.0,17.0,300.0,0.0,300.0,0.0
2022-08-27,160.04,225.0,653.0,265.0,11.0,265.0,6.0,265.0,17.0,300.0,0.0,300.0,0.0
2022-08-28,138.74,225.0,653.0,265.0,11.0,265.0,6.0,265.0,17.0,300.0,0.0,300.0,0.0
2022-08-29,188.42,217.0,653.0,265.0,11.0,265.0,6.0,265.0,17.0,285.0,0.0,285.0,0.0
2022-08-30,201.96,200.0,653.0,247.0,11.0,247.75,6.0,247.75,17.0,270.0,0.0,270.0,0.0
2022-08-31,187.3,183.0,653.0,239.0,11.0,242.77,6.0,242.77,17.0,255.0,0.0,255.0,0.0
2022-09-01,193.36,225.0,11.0,241.15,6.0,245.0,17.0,255.0,0.0,255.0,0.0,252.09,0.0
2022-09-02,152.14,219.5,11.0,239.31,6.0,246.35,17.0,249.5,0.0,249.5,0.0,246.59,0.0
2022-09-03,119.22,219.5,11.0,239.31,6.0,246.35,17.0,249.5,0.0,249.5,0.0,246.59,0.0
2022-09-04,146.62,219.5,11.0,239.31,6.0,246.35,17.0,249.5,0.0,249.5,0.0,246.59,0.0
2022-09-05,188.53,220.0,11.0,270.28,6.0,278.23,17.0,261.0,0.0,261.0,0.0,258.09,0.0
2022-09-06,169.57,207.5,11.0,226.0,6.0,222.76,17.0,229.0,0.0,229.0,0.0,226.09,0.0
2022-09-07,106.56,185.0,11.0,205.0,6.0,222.06,17.0,209.0,0.0,209.0,0.0,206.09,0.0
2022-09-08,155.94,173.69,11.0,188.97,6.0,190.5,19.0,198.0,0.0,199.46,0.0,196.68,0.0
2022-09-09,159.73,165.25,11.0,178.0,6.0,183.34,19.0,191.19,0.0,195.25,0.0,189.87,0.0
2022-09-10,176.05,165.25,11.0,178.0,6.0,183.34,19.0,191.19,0.0,195.25,0.0,189.87,0.0
2022-09-11,161.42,165.25,11.0,178.0,6.0,183.34,19.0,191.19,0.0,195.25,0.0,189.87,0.0
2022-09-12,175.63,163.5,11.0,169.0,6.0,180.18,19.0,182.44,0.0,193.59,0.0,183.43,0.0
2022-09-13,128.75,169.0,11.0,171.5,6.0,181.43,19.0,185.0,0.0,197.21,0.0,187.03,0.0
2022-09-14,133.61,169.33,16.0,173.18,6.0,182.44,19.0,186.83,0.0,199.04,0.0,188.86,0.0
2022-09-15,176.46,166.0,16.0,174.0,6.0,177.05,19.0,188.5,0.0,197.75,0.0,187.63,1.0
2022-09-16,171.46,162.0,16.0,169.0,7.0,176.01,19.0,184.92,0.0,194.17,0.0,184.05,1.0
2022-09-17,61.68,162.0,16.0,169.0,7.0,176.01,19.0,184.92,0.0,194.17,0.0,184.05,1.0
2022-09-18,131.61,162.0,16.0,169.0,7.0,176.01,19.0,184.92,0.0,194.17,0.0,184.05,1.0
2022-09-19,193.03,165.0,15.0,168.0,7.0,171.0,19.0,180.92,0.0,190.17,0.0,180.05,1.0
2022-09-20,149.47,157.0,10.0,163.0,7.0,169.01,19.0,183.42,0.0,192.67,0.0,182.55,1.0
2022-09-21,137.4,156.0,10.0,163.04,9.0,170.08,20.0,182.92,0.0,192.17,0.0,182.05,1.0
2022-09-22,175.42,154.0,10.0,160.0,9.0,169.72,20.0,181.42,0.0,190.67,0.0,180.55,1.0
2022-09-23,127.91,151.0,10.0,157.5,9.0,162.52,20.0,178.0,0.0,187.9,0.0,177.77,1.0
2022-09-24,106.74,151.0,10.0,157.5,9.0,162.52,20.0,178.0,0.0,187.9,0.0,177.77,1.0
2022-09-25,71.97,151.0,10.0,157.5,9.0,162.52,20.0,178.0,0.0,187.9,0.0,177.77,1.0
2022-09-26,119.77,149.5,10.0,155.5,9.0,162.99,20.0,178.0,0.0,187.9,0.0,177.76,1.0
2022-09-27,100.16,150.5,10.0,156.75,9.0,163.01,20.0,179.25,0.0,189.15,0.0,179.01,1.0
2022-09-28,108.8,152.0,9.0,156.88,9.0,161.38,20.0,177.0,0.0,183.51,0.0,181.28,1.0
2022-09-29,114.69,149.75,723.0,153.0,729.0,158.0,740.0,172.4,0.0,182.5,0.0,179.54,1.0
2022-09-30,118.39,148.5,723.0,151.75,729.0,155.25,740.0,169.4,0.0,179.5,0.0,176.54,1.0
2022-10-01,116.09,148.5,723.0,151.75,729.0,155.25,740.0,169.4,0.0,179.5,0.0,176.54,1.0
2022-10-02,145.0,148.5,723.0,151.75,729.0,155.25,740.0,169.4,0.0,179.5,0.0,176.54,1.0
2022-10-03,200.38,148.0,729.0,152.75,740.0,166.04,0.0,179.0,0.0,176.0,1.0,186.2,0.0
2022-10-04,190.53,149.0,729.0,151.5,738.0,170.0,0.0,176.5,0.0,169.21,1.0,185.0,0.0
2022-10-05,167.96,149.0,734.0,150.0,738.0,168.08,0.0,174.54,0.0,170.0,1.0,184.0,0.0
2022-10-06,113.11,147.5,735.0,149.75,742.0,168.33,0.0,174.79,0.0,170.25,1.0,184.0,0.0
2022-10-07,154.37,144.5,737.0,146.75,743.0,163.32,0.0,171.87,0.0,164.83,1.0,178.58,0.0
2022-10-08,119.31,144.5,737.0,146.75,743.0,163.32,0.0,171.87,0.0,164.83,1.0,178.58,0.0
2022-10-09,114.23,144.5,737.0,146.75,743.0,163.32,0.0,171.87,0.0,164.83,1.0,178.58,0.0
2022-10-10,163.92,144.0,737.0,146.5,743.0,160.83,0.0,168.27,0.0,163.31,1.0,178.82,0.0
2022-10-11,170.77,144.5,739.0,145.0,744.0,160.83,0.0,168.27,0.0,163.31,1.0,180.65,0.0
2022-10-12,133.96,140.25,739.0,142.0,746.0,159.83,0.0,167.27,0.0,162.31,1.0,179.65,0.0
2022-10-13,145.72,140.25,739.0,140.88,746.0,158.78,0.0,166.22,0.0,161.26,1.0,177.22,0.0
2022-10-14,134.33,140.5,739.0,140.5,746.0,158.0,0.0,167.03,0.0,160.0,1.0,176.72,0.0
2022-10-15,115.73,140.5,739.0,140.5,746.0,158.0,0.0,167.03,0.0,160.0,1.0,176.72,0.0
2022-10-16,103.97,140.5,739.0,140.5,746.0,158.0,0.0,167.03,0.0,160.0,1.0,176.72,0.0
2022-10-17,140.23,137.5,739.0,139.0,748.0,155.5,0.0,162.22,0.0,155.23,1.0,174.22,0.0
2022-10-18,107.46,138.0,739.0,138.5,750.0,156.0,0.0,164.26,0.0,157.25,1.0,172.22,0.0
2022-10-19,81.71,133.0,744.0,135.0,750.0,155.5,0.0,163.2,0.0,159.0,1.0,173.47,0.0
2022-10-20,86.66,130.75,744.0,131.75,750.0,156.0,0.0,168.85,0.0,164.58,1.0,174.22,0.0
2022-10-21,107.8,134.0,749.0,133.5,752.0,156.75,0.0,166.0,0.0,160.73,1.0,173.72,0.0
2022-10-22,105.91,134.0,749.0,133.5,752.0,156.75,0.0,166.0,0.0,160.73,1.0,173.72,0.0
2022-10-23,72.84,134.0,749.0,133.5,752.0,156.75,0.0,166.0,0.0,160.73,1.0,173.72,0.0
2022-10-24,109.78,138.38,744.0,137.25,758.0,158.0,0.0,168.46,0.0,163.18,1.0,175.39,0.0
2022-10-25,106.66,136.55,742.0,137.7,758.0,159.58,0.0,167.67,0.0,159.58,1.0,171.0,0.0
2022-10-26,108.62,137.44,743.0,141.75,757.0,160.4,0.0,168.45,0.0,162.5,1.0,169.25,0.0
2022-10-27,114.46,142.0,748.0,146.63,758.0,163.0,0.0,169.0,0.0,163.38,1.0,169.18,0.0
2022-10-28,110.96,147.5,748.0,150.0,758.0,168.0,0.0,174.0,0.0,168.38,1.0,169.65,0.0
2022-10-29,101.39,147.5,748.0,150.0,758.0,168.0,0.0,174.0,0.0,168.38,1.0,169.65,0.0
2022-10-30,135.62,147.5,748.0,150.0,758.0,168.0,0.0,174.0,0.0,168.38,1.0,169.65,0.0
2022-10-31,164.07,143.5,748.0,151.0,758.0,167.0,0.0,175.3,0.0,169.66,1.0,167.79,0.0
2022-11-01,110.32,149.5,758.0,160.0,0.0,175.98,0.0,170.25,1.0,166.86,0.0,179.0,0.0
2022-11-02,125.98,151.08,758.0,164.67,0.0,176.55,0.0,170.87,1.0,168.33,0.0,180.58,0.0
2022-11-03,121.89,151.83,758.0,166.75,0.0,182.95,0.0,170.75,1.0,168.72,0.0,181.0,0.0
2022-11-04,150.44,149.5,758.0,163.0,0.0,178.3,0.0,169.5,1.0,172.5,0.0,179.0,0.0
2022-11-05,124.79,149.5,758.0,163.0,0.0,178.3,0.0,169.5,1.0,172.5,0.0,179.0,0.0
2022-11-06,113.48,149.5,758.0,163.0,0.0,178.3,0.0,169.5,1.0,172.5,0.0,179.0,0.0
2022-11-07,120.91,146.33,758.0,166.5,0.0,174.99,0.0,168.99,1.0,172.82,0.0,179.33,0.0
2022-11-08,113.4,146.75,753.0,165.25,0.0,175.48,0.0,169.46,1.0,172.02,0.0,178.5,0.0
2022-11-09,132.52,145.38,753.0,163.0,0.0,173.0,0.0,170.32,1.0,169.61,0.0,176.0,0.0
2022-11-10,134.78,141.0,753.0,162.18,0.0,170.24,0.0,165.7,1.0,169.0,0.0,176.49,0.0
2022-11-11,121.18,137.88,753.0,157.13,26.0,161.47,0.0,163.0,2.0,163.98,0.0,171.25,0.0
2022-11-12,106.22,137.88,753.0,157.13,26.0,161.47,0.0,163.0,2.0,163.98,0.0,171.25,0.0
2022-11-13,131.69,137.88,753.0,157.13,26.0,161.47,0.0,163.0,2.0,163.98,0.0,171.25,0.0
2022-11-14,139.8,134.83,754.0,156.67,31.0,158.92,0.0,160.44,2.0,161.83,0.0,169.0,0.0
2022-11-15,109.66,138.38,756.0,157.7,35.0,162.31,0.0,163.84,2.0,165.66,0.0,173.0,0.0
2022-11-16,103.98,137.88,756.0,159.13,40.0,173.2,0.0,165.64,2.0,172.0,0.0,176.67,0.0
2022-11-17,78.93,141.5,756.0,164.5,41.0,182.76,0.0,178.5,8.0,178.99,0.0,183.85,0.0
2022-11-18,115.67,140.75,756.0,165.15,56.0,179.8,0.0,179.8,10.0,177.68,0.0,182.5,0.0
2022-11-19,67.38,140.75,756.0,165.15,56.0,179.8,0.0,179.8,10.0,177.68,0.0,182.5,0.0
2022-11-20,96.58,140.75,756.0,165.15,56.0,179.8,0.0,179.8,10.0,177.68,0.0,182.5,0.0
2022-11-21,80.64,152.75,757.0,170.75,57.0,181.25,0.0,186.91,11.0,183.84,0.0,188.83,0.0
2022-11-22,73.36,148.5,756.0,165.5,57.0,180.5,0.0,183.9,11.0,181.57,0.0,186.5,0.0
2022-11-23,90.53,151.0,756.0,166.38,60.0,179.5,0.0,179.56,11.0,183.03,0.0,188.0,0.0
2022-11-24,137.74,144.5,756.0,161.0,60.0,177.75,0.0,177.81,11.0,181.08,0.0,186.0,0.0
2022-11-25,141.39,144.0,756.0,161.5,60.0,175.2,0.0,175.26,11.0,180.59,0.0,185.5,0.0
2022-11-26,130.21,144.0,756.0,161.5,60.0,175.2,0.0,175.26,11.0,180.59,0.0,185.5,0.0
2022-11-27,117.04,144.0,756.0,161.5,60.0,175.2,0.0,175.26,11.0,180.59,0.0,185.5,0.0
2022-11-28,103.36,135.0,754.0,157.75,62.0,171.57,4.0,172.57,11.0,177.67,0.0,182.5,0.0
2022-11-29,121.54,133.0,754.0,156.0,65.0,171.75,4.0,174.45,11.0,180.59,0.0,185.5,0.0
2022-11-30,151.25,132.17,756.0,156.0,65.0,172.81,4.0,177.85,11.0,185.94,0.0,191.0,0.0
2022-12-01,150.08,152.5,68.0,168.83,4.0,173.33,11.0,170.0,0.0,184.5,0.0,199.0,0.0
2022-12-02,127.62,153.27,68.0,167.02,4.0,172.02,11.0,169.5,0.0,184.0,0.0,198.5,0.0
2022-12-03,120.02,153.27,68.0,167.02,4.0,172.02,11.0,169.5,0.0,184.0,0.0,198.5,0.0
2022-12-04,189.81,153.27,68.0,167.02,4.0,172.02,11.0,169.5,0.0,184.0,0.0,198.5,0.0
2022-12-05,209.3,153.13,68.0,166.38,4.0,173.23,11.0,170.0,0.0,184.5,0.0,199.0,0.0
2022-12-06,153.44,152.5,68.0,166.5,4.0,173.13,11.0,168.4,0.0,182.97,0.0,197.54,0.0
2022-12-07,142.3,152.17,68.0,166.0,5.0,173.75,11.0,170.17,0.0,184.8,0.0,197.0,3.0
2022-12-08,122.39,153.0,68.0,165.0,5.0,172.66,11.0,172.17,0.0,186.81,0.0,199.0,3.0
2022-12-09,144.39,155.0,68.0,166.5,5.0,173.66,11.0,173.17,0.0,187.81,0.0,200.0,3.0
2022-12-10,125.02,155.0,68.0,166.5,5.0,173.66,11.0,173.17,0.0,187.81,0.0,200.0,3.0
2022-12-11,146.45,155.0,68.0,166.5,5.0,173.66,11.0,173.17,0.0,187.81,0.0,200.0,3.0
2022-12-12,114.51,156.33,68.0,168.5,5.0,175.08,11.0,172.92,0.0,187.56,0.0,199.75,3.0
2022-12-13,97.69,156.0,68.0,170.25,7.0,179.43,11.0,184.65,0.0,199.34,0.0,211.48,3.0
2022-12-14,81.38,154.5,68.0,168.25,9.0,171.85,12.0,170.0,0.0,199.16,0.0,207.0,3.0
2022-12-15,131.31,153.49,68.0,168.44,9.0,173.42,12.0,172.0,0.0,198.75,0.0,206.55,3.0
2022-12-16,128.62,158.0,68.0,165.31,9.0,171.0,12.0,164.82,0.0,191.34,0.0,199.39,3.0
2022-12-17,133.82,158.0,68.0,165.31,9.0,171.0,12.0,164.82,0.0,191.34,0.0,199.39,3.0
2022-12-18,97.73,158.0,68.0,165.31,9.0,171.0,12.0,164.82,0.0,191.34,0.0,199.39,3.0
2022-12-19,81.07,159.13,67.0,164.0,10.0,168.88,12.0,168.99,0.0,178.93,0.0,201.79,3.0
2022-12-20,65.41,152.0,68.0,158.0,12.0,161.83,14.0,166.78,0.0,176.81,0.0,195.0,3.0
2022-12-21,64.09,148.25,68.0,157.68,12.0,163.7,14.0,163.78,0.0,173.81,0.0,192.0,3.0
2022-12-22,52.03,142.75,68.0,153.88,13.0,163.19,15.0,162.53,0.0,172.56,0.0,190.75,3.0
2022-12-23,22.34,135.0,68.0,157.01,13.0,161.58,15.0,158.28,0.0,168.31,0.0,186.5,3.0
2022-12-24,36.41,135.0,68.0,157.01,13.0,161.58,15.0,158.28,0.0,168.31,0.0,186.5,3.0
2022-12-25,15.24,135.0,68.0,157.01,13.0,161.58,15.0,158.28,0.0,168.31,0.0,186.5,3.0
2022-12-26,77.32,135.0,68.0,157.01,13.0,161.58,15.0,158.28,0.0,168.31,0.0,186.5,3.0
2022-12-27,109.49,132.25,68.0,156.5,13.0,161.9,15.0,154.28,0.0,164.31,0.0,182.5,3.0
2022-12-28,41.41,131.75,93.0,149.0,13.0,154.65,15.0,149.28,0.0,159.31,0.0,177.5,3.0
2022-12-29,16.19,134.0,93.0,149.48,13.0,157.19,15.0,156.25,0.0,178.16,0.0,187.45,3.0
2022-12-30,6.02,129.13,682.0,149.25,630.0,155.0,622.0,142.25,0.0,164.16,0.0,173.45,3.0
2022-12-31,2.65,129.13,682.0,149.25,630.0,155.0,622.0,142.25,0.0,164.16,0.0,173.45,3.0
2023-01-01,6.7,129.13,682.0,149.25,630.0,155.0,622.0,142.25,0.0,164.16,0.0,173.45,3.0
2023-01-02,112.55,144.3,630.0,147.6,622.0,138.75,0.0,160.66,0.0,169.95,3.0,186.45,0.0
2023-01-03,138.79,141.45,638.0,145.13,622.0,139.0,0.0,160.91,0.0,170.2,3.0,184.0,0.0
2023-01-04,115.26,133.0,638.0,135.5,622.0,138.95,0.0,160.86,0.0,170.15,3.0,181.5,0.0
2023-01-05,109.19,130.67,638.0,135.0,622.0,133.25,0.0,155.16,0.0,164.45,3.0,170.33,0.0
2023-01-06,104.14,129.96,638.0,135.35,620.0,138.1,0.0,160.01,0.0,169.3,3.0,175.0,0.0
2023-01-07,23.77,129.96,638.0,135.35,620.0,138.1,0.0,160.01,0.0,169.3,3.0,175.0,0.0
2023-01-08,10.28,129.96,638.0,135.35,620.0,138.1,0.0,160.01,0.0,169.3,3.0,175.0,0.0
2023-01-09,85.78,126.83,638.0,130.0,620.0,135.0,0.0,152.85,0.0,162.06,3.0,163.0,0.0
2023-01-10,109.4,120.5,638.0,123.33,620.0,130.0,0.0,137.76,0.0,146.76,3.0,148.0,0.0
2023-01-11,83.84,117.25,638.0,118.67,620.0,122.0,0.0,118.56,0.0,143.0,3.0,147.33,0.0
2023-01-12,92.69,120.75,638.0,121.0,620.0,128.0,0.0,120.58,0.0,144.77,3.0,152.5,0.0
2023-01-13,88.48,123.25,640.0,124.5,620.0,127.5,0.0,135.58,0.0,151.0,3.0,156.0,0.0
2023-01-14,53.0,123.25,640.0,124.5,620.0,127.5,0.0,135.58,0.0,151.0,3.0,156.0,0.0
2023-01-15,22.05,123.25,640.0,124.5,620.0,127.5,0.0,135.58,0.0,151.0,3.0,156.0,0.0
2023-01-16,13.22,116.0,640.0,116.5,620.0,120.0,1.0,125.16,0.0,145.0,3.0,141.5,0.0
2023-01-17,5.1,115.0,640.0,117.0,620.0,120.5,1.0,125.66,0.0,145.5,3.0,141.0,0.0
2023-01-18,21.61,119.63,640.0,121.5,620.0,121.0,1.0,126.16,0.0,146.0,3.0,147.25,0.0
2023-01-19,34.51,114.5,640.0,115.75,620.0,115.0,1.0,121.83,0.0,141.76,3.0,143.25,0.0
2023-01-20,91.2,119.0,640.0,119.0,623.0,117.1,1.0,123.93,0.0,143.86,3.0,144.75,0.0
2023-01-21,58.89,119.0,640.0,119.0,623.0,117.1,1.0,123.93,0.0,143.86,3.0,144.75,0.0
2023-01-22,37.7,119.0,640.0,119.0,623.0,117.1,1.0,123.93,0.0,143.86,3.0,144.75,0.0
2023-01-23,71.92,118.0,640.0,118.0,623.0,116.35,1.0,123.18,0.0,143.11,3.0,144.25,0.0
2023-01-24,87.45,111.0,640.0,112.0,623.0,106.1,2.0,120.57,0.0,140.9,3.0,138.75,0.0
2023-01-25,93.25,107.92,640.0,107.17,623.0,102.5,2.0,116.25,0.0,130.0,4.0,134.83,0.0
2023-01-26,67.4,104.1,640.0,104.25,624.0,104.5,2.0,117.52,0.0,131.24,4.0,137.5,0.0
2023-01-27,45.67,105.5,640.0,107.0,621.0,104.0,2.0,117.52,0.0,130.98,4.0,138.0,0.0
2023-01-28,41.42,105.5,640.0,107.0,621.0,104.0,2.0,117.52,0.0,130.98,4.0,138.0,0.0
2023-01-29,68.41,105.5,640.0,107.0,621.0,104.0,2.0,117.52,0.0,130.98,4.0,138.0,0.0
2023-01-30,135.37,116.83,638.0,114.33,621.0,100.0,2.0,118.5,0.0,147.62,4.0,140.0,0.0
2023-01-31,127.07,123.0,638.0,119.25,621.0,106.25,2.0,124.75,0.0,153.87,4.0,145.5,0.0
2023-02-01,128.55,117.13,626.0,110.13,2.0,122.68,0.0,151.37,4.0,146.0,0.0,146.0,0.0
2023-02-02,138.46,114.0,626.0,105.5,7.0,126.5,0.0,142.59,4.0,144.0,0.0,144.0,0.0
2023-02-03,138.58,113.5,626.0,106.0,7.0,123.52,0.0,139.47,4.0,143.5,0.0,143.5,0.0
2023-02-04,125.6,113.5,626.0,106.0,7.0,123.52,0.0,139.47,4.0,143.5,0.0,143.5,0.0
2023-02-05,79.38,113.5,626.0,106.0,7.0,123.52,0.0,139.47,4.0,143.5,0.0,143.5,0.0
2023-02-06,134.98,113.69,626.0,106.17,7.0,123.44,0.0,138.62,4.0,143.5,0.0,143.5,0.0
2023-02-07,137.36,110.75,626.0,105.25,7.0,123.0,0.0,140.75,4.0,143.25,0.0,143.25,0.0
2023-02-08,138.0,112.0,626.0,106.0,7.0,122.29,0.0,139.97,4.0,142.5,0.0,142.5,0.0
2023-02-09,145.0,114.0,626.0,105.25,7.0,123.0,0.0,138.48,4.0,143.0,0.0,143.0,0.0
2023-02-10,142.05,110.75,626.0,105.0,7.0,126.37,0.0,136.0,4.0,141.0,0.0,141.0,0.0
2023-02-11,131.76,110.75,626.0,105.0,7.0,126.37,0.0,136.0,4.0,141.0,0.0,141.0,0.0
2023-02-12,137.77,110.75,626.0,105.0,7.0,126.37,0.0,136.0,4.0,141.0,0.0,141.0,0.0
2023-02-13,146.77,110.92,626.0,107.0,10.0,124.0,0.0,135.45,4.0,139.58,0.0,139.58,0.0
2023-02-14,142.9,112.55,626.0,106.0,13.0,125.4,0.0,136.0,9.0,140.0,0.0,140.0,0.0
2023-02-15,145.07,111.5,626.0,106.5,13.0,126.92,0.0,135.45,9.0,139.25,0.0,139.25,0.0
2023-02-16,145.81,110.5,619.0,105.5,13.0,126.29,0.0,134.83,9.0,138.0,0.0,138.0,0.0
2023-02-17,133.56,105.0,621.0,104.0,16.0,123.71,1.0,133.68,10.0,136.25,0.0,136.25,0.0
2023-02-18,128.56,105.0,621.0,104.0,16.0,123.71,1.0,133.68,10.0,136.25,0.0,136.25,0.0
2023-02-19,124.09,105.0,621.0,104.0,16.0,123.71,1.0,133.68,10.0,136.25,0.0,136.25,0.0
2023-02-20,134.13,105.0,621.0,104.35,16.0,119.86,1.0,129.72,10.0,134.0,0.0,134.0,0.0
2023-02-21,151.43,102.0,621.0,102.5,16.0,117.79,1.0,127.65,10.0,135.0,0.0,130.5,0.0
2023-02-22,144.45,110.0,621.0,105.0,16.0,113.11,1.0,131.5,10.0,138.75,0.0,134.25,0.0
2023-02-23,140.57,111.0,621.0,106.5,16.0,123.42,1.0,133.0,10.0,139.5,0.0,135.0,0.0
2023-02-24,148.08,116.75,621.0,112.0,16.0,124.13,1.0,133.59,10.0,141.5,0.0,137.0,0.0
2023-02-25,143.1,116.75,621.0,112.0,16.0,124.13,1.0,133.59,10.0,141.5,0.0,137.0,0.0
2023-02-26,81.05,116.75,621.0,112.0,16.0,124.13,1.0,133.59,10.0,141.5,0.0,137.0,0.0
2023-02-27,117.51,112.5,621.0,110.5,16.0,124.0,1.0,135.0,10.0,138.5,0.0,134.0,0.0
2023-02-28,132.68,110.0,622.0,110.0,16.0,120.03,1.0,133.0,10.0,138.1,0.0,133.6,0.0
2023-03-01,145.91,108.0,17.0,123.42,1.0,131.5,10.0,135.0,0.0,131.61,0.0,131.61,0.0
2023-03-02,142.09,104.75,31.0,119.5,1.0,130.46,10.0,133.25,0.0,129.86,0.0,129.86,0.0
2023-03-03,142.56,103.75,31.0,118.0,1.0,124.67,10.0,128.75,0.0,125.36,0.0,125.36,0.0
2023-03-04,138.57,103.75,31.0,118.0,1.0,124.67,10.0,128.75,0.0,125.36,0.0,125.36,0.0
2023-03-05,143.92,103.75,31.0,118.0,1.0,124.67,10.0,128.75,0.0,125.36,0.0,125.36,0.0
2023-03-06,147.77,100.25,31.0,117.71,1.0,126.95,10.0,125.25,0.0,121.86,0.0,121.86,0.0
